date,cross_asset_mean,cross_asset_std,total_texts,positive_count,negative_count,sentiment_momentum_3d,sentiment_momentum_7d,volume_spike,bearish_ratio,bullish_ratio,max_divergence
2020-03-23,-0.0263573923892701,0.1,1603,128,139,-0.007193385961846498,-0.008793089359729198,0.8584324675821443,0.5205992509363296,0.4794007490636704,0
2020-03-24,-0.0433172622652937,0.1,1651,139,148,-0.009911999107398997,-0.004132597607386487,0.8760612492419648,0.5156794425087108,0.4843205574912892,0
2020-03-25,-0.0290907340553549,0.1,1662,156,153,0.0079208044061835,-0.005419193831754942,0.8724736585548765,0.49514563106796117,0.5048543689320388,0
2020-03-26,-0.0259042040358744,0.1,1784,152,156,0.0004531883533956983,-0.003195448600869597,0.9855186836601822,0.5064935064935064,0.4935064935064935,0
2020-03-27,-0.0105205429200293,0.1,1363,116,110,0.0327967193452644,0.0012347805010563262,0.7926722884559465,0.48672566371681414,0.5132743362831859,0
2020-03-28,-0.0471777327935222,0.1,741,60,69,-0.018086998738167298,-0.001967495662232501,0.4421429484720624,0.5348837209302325,0.46511627906976744,0
2020-03-29,-0.0235746031746031,0.1,693,58,67,0.002329600861271302,0.0019195621838479018,0.4268931227174726,0.536,0.464,0
2020-03-30,-0.026260303030303,0.1,990,90,86,-0.0157397601102737,1.3869908423870536e-05,0.6775186977562693,0.48863636363636365,0.5113636363636364,0
2020-03-31,-0.0181453320500481,0.1,1039,85,88,0.029032400743474098,0.0035959900307493686,0.7456045927520631,0.5086705202312138,0.4913294797687861,0
2020-04-01,-0.0053649364406779,0.1,944,86,78,0.018209666733925198,0.0033893996592395705,0.7323506594259116,0.47560975609756095,0.524390243902439,0
2020-04-02,-0.0371292841648589,0.1,922,79,88,-0.010868981134555904,-0.0016035828755692101,0.7553838951310861,0.5269461077844312,0.47305389221556887,0
2020-04-03,-0.0860004166666666,0.1,1200,88,124,-0.06785508461661849,-0.010782839106662473,1.0230802021801353,0.5849056603773585,0.41509433962264153,0
2020-04-04,-0.0192706572769953,0.1,426,35,33,-0.013905720836317397,0.003986725073789561,0.3738247461451673,0.4852941176470588,0.5147058823529411,0
2020-04-05,0.0060586826347305,0.1,501,40,34,0.0431879667995894,0.004233326544190508,0.4519621109607578,0.4594594594594595,0.5405405405405406,0
2020-04-06,-0.0050017634854771,0.1,964,76,82,0.0809986531811895,0.0030369342206894127,0.906989247311828,0.5189873417721519,0.4810126582278481,0
2020-04-07,0.0110902645502645,0.1,945,82,79,0.030360921827259798,0.004176513800044662,0.9333991816001128,0.4906832298136646,0.5093167701863354,0
2020-04-08,-0.0311909179687499,0.1,1024,94,109,-0.0372496006034804,-0.003689425932581713,1.0591016548463357,0.5369458128078818,0.4630541871921182,0
2020-04-09,-0.0146270884022708,0.1,1233,110,107,-0.009625324916793701,0.003214599394655439,1.3293800539083558,0.4930875576036866,0.5069124423963134,0
2020-04-10,-0.0450177297297297,0.1,925,72,81,-0.0561079942799942,0.005854669562419559,1.03211923168885,0.5294117647058824,0.47058823529411764,0
2020-04-11,-0.0123218849840255,0.1,626,55,52,0.0188690329847244,0.0009926817561385429,0.704954954954955,0.48598130841121495,0.514018691588785,0
2020-04-12,-0.000352229299363,0.1,628,48,41,0.0142748591029078,-0.0009158445620133567,0.7109242338481442,0.4606741573033708,0.5393258426966292,0
2020-04-13,0.0227449056603773,0.1,795,70,56,0.067762635390107,0.0039638098779791985,0.9143936904370686,0.4444444444444444,0.5555555555555556,0
2020-04-14,-0.0092435688405797,0.1,1104,97,89,0.0030783161434457997,-0.0029048333415491717,1.2630546702623193,0.478494623655914,0.521505376344086,0
2020-04-15,0.0288079237713139,0.1,997,98,72,0.0291601530706769,0.008571263105723401,1.1357200976403579,0.4235294117647059,0.5764705882352941,0
